Date,Hour,Temperature (°C),Humidity (%),Wind Speed (km/h),Rain (mm),Public Holiday,Real Estate Development Index,Seasonal Factor,Day of Week,Historical Demand (MW)
2024-07-24,18,21,40,6,5.0,No,1.4760944173105273,Summer,Wednesday,5464
2024-07-24,19,31,89,8,1.0,No,1.432085427477228,Summer,Wednesday,4330
2024-07-24,20,5,36,13,0.0,No,1.0745337501131522,Summer,Wednesday,3999
2024-07-24,21,6,63,12,0.0,No,1.1120603646613119,Summer,Wednesday,3961
2024-07-24,22,39,30,7,0.0,No,1.325897698031674,Summer,Wednesday,5475
2024-07-24,23,42,42,14,0.0,No,1.0439257913616613,Summer,Wednesday,5578
2024-07-25,0,38,39,12,0.0,No,1.2784294622827004,Summer,Thursday,3590
2024-07-25,1,7,45,4,1.0,No,1.2873053250164688,Summer,Thursday,3726
2024-07-25,2,27,71,14,0.5,No,1.1286046570062374,Summer,Thursday,4520
2024-07-25,3,26,32,7,1.0,No,1.154535720812639,Summer,Thursday,4250
2024-07-25,4,16,73,13,1.0,No,1.1765803893047022,Summer,Thursday,3698
2024-07-25,5,6,76,11,0.0,No,1.2116241717153513,Summer,Thursday,4463
2024-07-25,6,27,46,9,0.0,No,1.2465318174887134,Summer,Thursday,3912
2024-07-25,7,15,61,7,0.0,No,1.3662607875650752,Summer,Thursday,3910
2024-07-25,8,25,88,12,0.0,No,1.0136874989156062,Summer,Thursday,4241
2024-07-25,9,21,82,1,5.0,No,1.1342090960463262,Summer,Thursday,4212
2024-07-25,10,44,56,4,0.0,No,1.4942439839546389,Summer,Thursday,4273
2024-07-25,11,40,44,1,1.0,No,1.1953822942616892,Summer,Thursday,3608
2024-07-25,12,43,65,0,0.0,Yes,1.482637077965669,Summer,Thursday,4083
2024-07-25,13,6,64,0,0.0,No,1.230205749391183,Summer,Thursday,3556
2024-07-25,14,44,76,4,0.5,No,1.0858402091077504,Summer,Thursday,4051
2024-07-25,15,14,74,2,0.0,No,1.0785326325903104,Summer,Thursday,5075
2024-07-25,16,8,86,12,1.0,No,1.0155335095980789,Summer,Thursday,5482
2024-07-25,17,5,75,14,0.0,No,1.0881331606281122,Summer,Thursday,5406
2024-07-25,18,6,33,10,5.0,No,1.2815112368086456,Summer,Thursday,6056
2024-07-25,19,33,71,2,0.0,No,1.4348313125178063,Summer,Thursday,3642
2024-07-25,20,33,58,10,0.0,No,1.2516543428060354,Summer,Thursday,4060
2024-07-25,21,24,74,10,0.0,No,1.063940889689258,Summer,Thursday,4416
2024-07-25,22,18,46,1,0.0,No,1.3371235742827017,Summer,Thursday,5099
2024-07-25,23,37,51,12,0.0,No,1.2466510082309052,Summer,Thursday,5609
2024-07-26,0,29,58,4,0.0,No,1.0329032327374308,Summer,Friday,3911
2024-07-26,1,29,89,6,0.5,No,1.0385757260468333,Summer,Friday,3997
2024-07-26,2,34,55,9,0.5,No,1.0368506963852782,Summer,Friday,4225
2024-07-26,3,7,61,14,5.0,No,1.0697910587355968,Summer,Friday,3401
2024-07-26,4,36,69,3,0.0,No,1.196121691880961,Summer,Friday,3921
2024-07-26,5,36,77,9,1.0,No,1.416490024901636,Summer,Friday,4126
2024-07-26,6,11,43,3,0.0,No,1.3845682849182246,Summer,Friday,4147
2024-07-26,7,40,79,6,0.5,No,1.333123870648208,Summer,Friday,3726
2024-07-26,8,37,38,10,0.0,No,1.2168932556049592,Summer,Friday,4464
2024-07-26,9,35,41,9,1.0,No,1.2421419724306304,Summer,Friday,4246
2024-07-26,10,40,57,3,0.0,No,1.2610410139024868,Summer,Friday,3642
2024-07-26,11,20,44,2,5.0,No,1.3277896432522305,Summer,Friday,4211
2024-07-26,12,18,52,4,0.0,No,1.4419480345589772,Summer,Friday,3994
2024-07-26,13,41,75,13,0.0,No,1.1002297637075003,Summer,Friday,4118
2024-07-26,14,11,76,9,0.5,No,1.4531711072836258,Summer,Friday,3966
2024-07-26,15,24,64,3,0.0,No,1.1644919969729064,Summer,Friday,5034
2024-07-26,16,5,49,9,0.0,No,1.2843507730004824,Summer,Friday,5416
2024-07-26,17,42,73,4,0.0,No,1.3795417016949503,Summer,Friday,5122
2024-07-26,18,39,49,10,0.0,No,1.16177046784379,Summer,Friday,5353
2024-07-26,19,21,37,4,0.0,No,1.4731080790059605,Summer,Friday,3665
2024-07-26,20,36,70,3,0.0,Yes,1.099860185486121,Summer,Friday,4123
2024-07-26,21,44,50,9,5.0,No,1.4767628564865491,Summer,Friday,3304
2024-07-26,22,24,71,0,0.0,No,1.0061710196682916,Summer,Friday,5561
2024-07-26,23,8,82,10,0.0,No,1.205162385814982,Summer,Friday,5393
2024-07-27,0,32,62,13,5.0,No,1.1364630350703846,Summer,Saturday,3776
2024-07-27,1,42,56,1,0.5,No,1.2037900836732114,Summer,Saturday,3884
2024-07-27,2,42,46,13,0.0,No,1.4301433194638862,Summer,Saturday,4474
2024-07-27,3,13,40,9,0.0,No,1.0375690937794397,Summer,Saturday,4065
2024-07-27,4,33,73,2,0.0,No,1.2158603973307496,Summer,Saturday,4242
2024-07-27,5,20,52,5,5.0,No,1.0657418686455358,Summer,Saturday,3354
2024-07-27,6,19,70,6,1.0,No,1.041935023116806,Summer,Saturday,3504
2024-07-27,7,25,44,2,5.0,No,1.0911314479773386,Summer,Saturday,4207
2024-07-27,8,22,83,11,0.0,No,1.3704836962685194,Summer,Saturday,4032
2024-07-27,9,24,53,1,0.0,No,1.199967648647069,Summer,Saturday,3709
2024-07-27,10,34,70,8,0.0,No,1.3259574899829811,Summer,Saturday,4220
2024-07-27,11,27,67,2,0.0,No,1.0293870202125093,Summer,Saturday,3845
2024-07-27,12,24,81,14,1.0,No,1.2111562901414807,Summer,Saturday,4258
2024-07-27,13,19,54,7,5.0,No,1.3989558082463192,Summer,Saturday,4277
2024-07-27,14,31,57,13,0.0,No,1.461979854723703,Summer,Saturday,3985
2024-07-27,15,30,43,3,0.0,Yes,1.448784390504192,Summer,Saturday,5362
2024-07-27,16,38,79,5,0.5,No,1.497201214955318,Summer,Saturday,6077
2024-07-27,17,30,66,3,0.0,No,1.4376976930055014,Summer,Saturday,5636
2024-07-27,18,13,49,4,0.0,No,1.1916913512458787,Summer,Saturday,5336
2024-07-27,19,43,43,4,0.0,No,1.1974086379459772,Summer,Saturday,4105
2024-07-27,20,19,75,14,5.0,No,1.366797245054234,Summer,Saturday,3805
2024-07-27,21,41,58,7,0.0,No,1.324073499615797,Summer,Saturday,4222
2024-07-27,22,20,59,0,0.0,No,1.162395388780976,Summer,Saturday,5494
2024-07-27,23,30,62,13,5.0,No,1.1211448751878674,Summer,Saturday,5091
2024-07-28,0,41,85,5,1.0,No,1.141231632263524,Summer,Sunday,3749
2024-07-28,1,28,32,6,0.0,No,1.1397711137234972,Summer,Sunday,3646
2024-07-28,2,18,53,14,0.0,No,1.4754260319861412,Summer,Sunday,3494
2024-07-28,3,37,50,7,0.0,No,1.2910114478398373,Summer,Sunday,3381
2024-07-28,4,44,32,2,0.0,No,1.3561185592168767,Summer,Sunday,4167
2024-07-28,5,38,41,8,1.0,No,1.0856268751065385,Summer,Sunday,4191
2024-07-28,6,20,32,6,0.5,No,1.2432524033908614,Summer,Sunday,4211
2024-07-28,7,38,40,0,0.0,No,1.319494040956467,Summer,Sunday,4285
2024-07-28,8,6,70,11,0.5,No,1.0145455449937915,Summer,Sunday,3926
2024-07-28,9,8,65,7,0.0,No,1.1121555464465083,Summer,Sunday,4064
2024-07-28,10,37,34,12,1.0,No,1.2021155552888674,Summer,Sunday,3692
2024-07-28,11,44,76,9,0.0,No,1.2423412649853074,Summer,Sunday,4057
2024-07-28,12,6,71,1,0.0,No,1.2745118087922591,Summer,Sunday,4188
2024-07-28,13,8,46,1,0.0,No,1.402149465869013,Summer,Sunday,3823
2024-07-28,14,9,57,1,5.0,No,1.344513348043546,Summer,Sunday,3958
2024-07-28,15,13,89,6,5.0,No,1.3125632468508057,Summer,Sunday,5805
2024-07-28,16,23,70,6,1.0,No,1.162002812177776,Summer,Sunday,5614
2024-07-28,17,29,36,8,0.0,No,1.2382383678098443,Summer,Sunday,5929
2024-07-28,18,18,47,9,5.0,No,1.4241454470621226,Summer,Sunday,5845
2024-07-28,19,8,62,11,0.0,No,1.3541150472910424,Summer,Sunday,4094
2024-07-28,20,22,30,11,0.0,No,1.0779225027150061,Summer,Sunday,4837
2024-07-28,21,14,62,9,0.0,No,1.1937354333683081,Summer,Sunday,4389
2024-07-28,22,38,57,1,5.0,No,1.466685264105313,Summer,Sunday,5780
2024-07-28,23,37,69,2,0.0,No,1.4618012734767578,Summer,Sunday,5000
2024-07-29,0,35,77,10,0.0,No,1.2410260080618873,Summer,Monday,4293
2024-07-29,1,30,31,5,0.0,No,1.0540127277971616,Summer,Monday,3992
2024-07-29,2,20,87,10,0.0,No,1.4453424368127321,Summer,Monday,3834
2024-07-29,3,6,64,14,5.0,No,1.0494581863643546,Summer,Monday,3685
2024-07-29,4,20,75,1,0.0,No,1.4231669335508355,Summer,Monday,3882
2024-07-29,5,14,49,10,0.0,No,1.488658510224822,Summer,Monday,3928
2024-07-29,6,23,71,3,5.0,No,1.1714278498669013,Summer,Monday,4070
2024-07-29,7,42,82,11,0.0,No,1.3842552268401507,Summer,Monday,3756
2024-07-29,8,13,60,3,0.0,No,1.1364709560948456,Summer,Monday,4292
2024-07-29,9,25,66,7,5.0,No,1.2603966383683385,Summer,Monday,4600
2024-07-29,10,23,70,8,0.0,No,1.0859095038593525,Summer,Monday,4213
2024-07-29,11,24,61,5,0.0,No,1.126108064042506,Summer,Monday,4036
2024-07-29,12,33,43,10,5.0,No,1.1320604114790085,Summer,Monday,4528
2024-07-29,13,31,64,11,0.0,No,1.0903283041410108,Summer,Monday,3799
2024-07-29,14,9,87,10,1.0,No,1.1652647081027332,Summer,Monday,3924
2024-07-29,15,21,31,4,0.5,No,1.2186434737791614,Summer,Monday,5377
2024-07-29,16,26,69,5,1.0,No,1.4248947709187,Summer,Monday,5509
2024-07-29,17,39,33,5,0.5,No,1.2499754694920355,Summer,Monday,5737
2024-07-29,18,21,44,4,0.0,No,1.4164649436498264,Summer,Monday,5106
2024-07-29,19,10,78,14,0.0,No,1.236436171687215,Summer,Monday,4102
2024-07-29,20,10,80,2,0.0,No,1.1032774534630478,Summer,Monday,3716
2024-07-29,21,18,70,4,1.0,No,1.4743572571500312,Summer,Monday,4253
2024-07-29,22,35,41,0,0.0,No,1.298161066822898,Summer,Monday,4595
2024-07-29,23,32,58,3,0.0,No,1.0317581013561463,Summer,Monday,5128
2024-07-30,0,39,44,12,1.0,No,1.1056153611406538,Summer,Tuesday,3353
2024-07-30,1,20,88,0,0.0,No,1.0730608200650134,Summer,Tuesday,3946
2024-07-30,2,34,51,10,0.5,No,1.0304206238883469,Summer,Tuesday,3845
2024-07-30,3,35,69,10,1.0,No,1.0091955872906455,Summer,Tuesday,3907
2024-07-30,4,44,69,3,0.0,No,1.3570556140974759,Summer,Tuesday,4303
2024-07-30,5,14,33,2,0.0,No,1.0237401560317911,Summer,Tuesday,3638
2024-07-30,6,36,80,10,5.0,No,1.0874700234802324,Summer,Tuesday,3767
2024-07-30,7,41,45,12,1.0,No,1.171255901084311,Summer,Tuesday,3943
2024-07-30,8,43,53,3,0.0,No,1.4016942529987002,Summer,Tuesday,4552
2024-07-30,9,23,32,14,0.0,No,1.197189180528782,Summer,Tuesday,3848
2024-07-30,10,30,30,9,5.0,No,1.164027413396778,Summer,Tuesday,4193
2024-07-30,11,37,71,10,5.0,No,1.2578536972700052,Summer,Tuesday,3825
2024-07-30,12,40,69,14,0.0,No,1.4942050773967814,Summer,Tuesday,4194
2024-07-30,13,14,70,9,1.0,No,1.4219950777728694,Summer,Tuesday,4537
2024-07-30,14,23,61,12,0.0,No,1.4695199794384088,Summer,Tuesday,3914
2024-07-30,15,34,74,3,0.0,No,1.2695668762169379,Summer,Tuesday,5630
2024-07-30,16,30,69,8,0.5,No,1.2864043495579573,Summer,Tuesday,5383
2024-07-30,17,28,75,12,1.0,No,1.4822557509361973,Summer,Tuesday,5690
2024-07-30,18,6,83,6,1.0,No,1.2628863859163555,Summer,Tuesday,4923
2024-07-30,19,33,49,9,0.5,No,1.20978725305674,Summer,Tuesday,4129
2024-07-30,20,5,89,6,0.5,No,1.4917422842412085,Summer,Tuesday,4028
2024-07-30,21,35,71,1,5.0,No,1.3774846943894188,Summer,Tuesday,4032
2024-07-30,22,41,56,5,0.0,No,1.187951442505008,Summer,Tuesday,4632
2024-07-30,23,42,62,4,0.0,No,1.2604707176625243,Summer,Tuesday,5447
2024-07-31,0,16,30,14,0.0,No,1.1760001394986288,Summer,Wednesday,3898
2024-07-31,1,26,66,1,0.0,No,1.436801407713412,Summer,Wednesday,3637
2024-07-31,2,14,51,10,0.0,No,1.3857238749609169,Summer,Wednesday,3742
2024-07-31,3,12,67,9,0.0,No,1.1001203232442958,Summer,Wednesday,4261
2024-07-31,4,16,45,9,0.0,No,1.0389264895722263,Summer,Wednesday,3920
2024-07-31,5,43,83,3,0.5,No,1.2523877313723104,Summer,Wednesday,4409
2024-07-31,6,43,80,7,0.0,No,1.0341734340141966,Summer,Wednesday,3596
2024-07-31,7,17,30,11,0.0,No,1.0736500211328217,Summer,Wednesday,3962
2024-07-31,8,12,57,4,0.0,No,1.2423373237381925,Summer,Wednesday,4308
2024-07-31,9,38,85,3,0.0,No,1.301384225269632,Summer,Wednesday,3765
2024-07-31,10,29,33,6,1.0,No,1.3417877710617738,Summer,Wednesday,4238
2024-07-31,11,22,76,13,0.0,No,1.1195856390714765,Summer,Wednesday,3963
2024-07-31,12,36,77,5,0.0,No,1.3298772573400564,Summer,Wednesday,3842
2024-07-31,13,34,57,0,0.5,No,1.4020618203904407,Summer,Wednesday,4137
2024-07-31,14,27,71,3,0.5,No,1.382253362624206,Summer,Wednesday,3682
2024-07-31,15,25,53,14,5.0,No,1.230567628378498,Summer,Wednesday,5224
2024-07-31,16,44,77,5,0.0,No,1.2704563734588772,Summer,Wednesday,5882
2024-07-31,17,41,56,9,5.0,No,1.174585414506781,Summer,Wednesday,5689
2024-07-31,18,10,31,10,1.0,No,1.1666314983848838,Summer,Wednesday,5304
2024-07-31,19,31,35,1,0.0,No,1.4588388005262467,Summer,Wednesday,3969
2024-07-31,20,29,65,0,0.0,No,1.175472556789713,Summer,Wednesday,3572
2024-07-31,21,23,87,0,0.5,No,1.1334858275539665,Summer,Wednesday,4241
2024-07-31,22,5,49,9,0.5,No,1.4908783552419145,Summer,Wednesday,5178
2024-07-31,23,8,65,4,0.0,No,1.1837346113487888,Summer,Wednesday,4972
2024-08-01,0,38,85,10,0.0,No,1.4439258029006112,Summer,Thursday,3792
2024-08-01,1,35,41,6,0.0,No,1.4495289357772903,Summer,Thursday,3838
2024-08-01,2,40,82,5,5.0,No,1.2036781326597996,Summer,Thursday,3746
2024-08-01,3,5,70,10,0.0,No,1.2614952592746862,Summer,Thursday,4120
2024-08-01,4,29,45,12,5.0,No,1.3599794943058308,Summer,Thursday,4176
2024-08-01,5,36,83,8,0.0,No,1.1697354370206652,Summer,Thursday,4333
2024-08-01,6,13,78,2,0.0,No,1.4006888315097006,Summer,Thursday,4015
2024-08-01,7,24,42,10,0.5,No,1.0377286601707443,Summer,Thursday,3661
2024-08-01,8,34,42,5,0.5,No,1.0063069503074569,Summer,Thursday,4097
2024-08-01,9,19,78,10,0.0,No,1.044305907088482,Summer,Thursday,3680
2024-08-01,10,13,46,1,5.0,No,1.0172680311092093,Summer,Thursday,4031
2024-08-01,11,33,61,5,0.0,No,1.0026773188290354,Summer,Thursday,4112
2024-08-01,12,21,76,11,0.0,No,1.365737616853843,Summer,Thursday,3804
2024-08-01,13,27,83,10,0.0,No,1.499426337049596,Summer,Thursday,3839
2024-08-01,14,25,74,8,0.0,No,1.134155141530791,Summer,Thursday,4068
2024-08-01,15,9,36,14,0.0,No,1.472539732701908,Summer,Thursday,5282
2024-08-01,16,33,74,4,0.0,No,1.3501529284702867,Summer,Thursday,5358
2024-08-01,17,37,81,13,0.0,No,1.2185996984376393,Summer,Thursday,5308
2024-08-01,18,39,53,0,0.5,No,1.002979817756672,Summer,Thursday,5266
2024-08-01,19,31,73,3,0.0,No,1.135142224570919,Summer,Thursday,3825
2024-08-01,20,40,50,14,0.5,No,1.43474762477362,Summer,Thursday,3987
2024-08-01,21,42,37,5,0.5,No,1.4579752128419963,Summer,Thursday,4239
2024-08-01,22,38,55,10,0.5,No,1.286287808690885,Summer,Thursday,4967
2024-08-01,23,31,70,8,0.0,No,1.4821277267497506,Summer,Thursday,5658
2024-08-02,0,43,55,6,0.0,No,1.3659890839350102,Summer,Friday,5082
2024-08-02,1,31,37,6,0.0,No,1.3147176219585792,Summer,Friday,3967
2024-08-02,2,37,71,6,0.0,No,1.4924257874609128,Summer,Friday,4332
2024-08-02,3,14,45,10,1.0,No,1.3249107006142375,Summer,Friday,3914
2024-08-02,4,18,59,13,0.0,No,1.461988128052462,Summer,Friday,4127
2024-08-02,5,40,39,6,0.0,No,1.180023062367052,Summer,Friday,3696
2024-08-02,6,38,30,0,0.5,No,1.376288088995941,Summer,Friday,3932
2024-08-02,7,26,48,4,0.0,No,1.131446809237859,Summer,Friday,4094
2024-08-02,8,16,40,7,0.0,No,1.3209873732438384,Summer,Friday,3799
2024-08-02,9,38,59,1,0.0,No,1.2662933235931455,Summer,Friday,4048
2024-08-02,10,7,71,6,0.0,No,1.1694672807710518,Summer,Friday,4070
2024-08-02,11,43,86,11,0.5,No,1.362444532346968,Summer,Friday,4221
2024-08-02,12,15,49,0,0.0,No,1.4297108385118718,Summer,Friday,3819
2024-08-02,13,18,30,4,0.0,No,1.4164683403492018,Summer,Friday,4446
2024-08-02,14,40,37,12,5.0,No,1.1639027031599225,Summer,Friday,4068
2024-08-02,15,15,71,9,0.0,No,1.1602194202974756,Summer,Friday,5624
2024-08-02,16,25,33,12,0.0,No,1.491217709993834,Summer,Friday,5114
2024-08-02,17,10,81,10,5.0,No,1.4800797295971555,Summer,Friday,5319
2024-08-02,18,35,43,10,0.0,No,1.1919718992248998,Summer,Friday,5665
2024-08-02,19,22,38,14,0.0,No,1.3067140538445994,Summer,Friday,3691
2024-08-02,20,36,37,14,5.0,No,1.040778083222453,Summer,Friday,4179
2024-08-02,21,41,41,10,0.0,No,1.3724110190075214,Summer,Friday,3900
2024-08-02,22,39,85,10,1.0,No,1.0001053860764038,Summer,Friday,5416
2024-08-02,23,37,40,1,0.0,No,1.0909087077490514,Summer,Friday,5222
2024-08-03,0,28,85,4,1.0,No,1.16162119375685,Summer,Saturday,3965
2024-08-03,1,18,38,5,0.0,No,1.4199163483606905,Summer,Saturday,4116
2024-08-03,2,35,44,13,0.5,No,1.122797528193352,Summer,Saturday,4537
2024-08-03,3,44,76,2,0.0,No,1.228863641581058,Summer,Saturday,4072
2024-08-03,4,23,36,9,5.0,No,1.0027468118865546,Summer,Saturday,4074
2024-08-03,5,13,81,6,0.0,No,1.1983573364530757,Summer,Saturday,4238
2024-08-03,6,43,59,13,0.0,No,1.1175671258912727,Summer,Saturday,3802
2024-08-03,7,40,32,1,0.0,No,1.4336486165837627,Summer,Saturday,3645
2024-08-03,8,28,44,14,0.0,No,1.123285729946562,Summer,Saturday,3882
2024-08-03,9,6,39,11,0.0,No,1.2523317405188834,Summer,Saturday,4050
2024-08-03,10,13,69,5,0.0,No,1.2724754075132694,Summer,Saturday,4341
2024-08-03,11,39,69,3,0.0,No,1.3248729209703898,Summer,Saturday,4033
2024-08-03,12,9,50,12,0.5,No,1.2439937144259656,Summer,Saturday,4127
2024-08-03,13,17,83,8,0.0,No,1.1404164574608047,Summer,Saturday,3512
2024-08-03,14,19,31,1,1.0,No,1.3401011238785188,Summer,Saturday,3921
2024-08-03,15,6,45,10,0.5,No,1.2834095947903243,Summer,Saturday,5538
2024-08-03,16,16,77,7,0.0,No,1.126774926147657,Summer,Saturday,5159
2024-08-03,17,11,88,3,0.0,No,1.243256938634541,Summer,Saturday,4967
2024-08-03,18,35,37,12,0.5,No,1.35196018476271,Summer,Saturday,5655
2024-08-03,19,38,57,4,1.0,No,1.0612494718094472,Summer,Saturday,3578
2024-08-03,20,22,54,7,1.0,No,1.0443795815198609,Summer,Saturday,4141
2024-08-03,21,32,34,9,0.5,No,1.217842645447849,Summer,Saturday,3876
2024-08-03,22,10,69,11,0.0,No,1.369010496282155,Summer,Saturday,5455
2024-08-03,23,20,43,10,0.0,No,1.1033245559436553,Summer,Saturday,5544
2024-08-04,0,6,35,7,0.5,No,1.1908937101204375,Summer,Sunday,4003
2024-08-04,1,34,86,6,1.0,No,1.373575838759212,Summer,Sunday,4011
2024-08-04,2,41,64,14,0.0,No,1.0172661449831872,Summer,Sunday,4504
2024-08-04,3,42,30,4,0.0,No,1.0458162549134684,Summer,Sunday,4104
2024-08-04,4,28,48,9,5.0,No,1.0230965690294291,Summer,Sunday,3505
2024-08-04,5,28,56,14,1.0,No,1.165283483965475,Summer,Sunday,3727
2024-08-04,6,44,66,9,1.0,No,1.063947870061968,Summer,Sunday,3961
2024-08-04,7,19,85,8,0.0,No,1.056046144589817,Summer,Sunday,3793
2024-08-04,8,28,40,8,0.0,No,1.394620109705079,Summer,Sunday,4093
2024-08-04,9,38,62,12,0.0,No,1.4507304349842673,Summer,Sunday,4210
2024-08-04,10,25,49,13,0.0,No,1.3047590590133398,Summer,Sunday,4203
2024-08-04,11,19,65,1,0.0,No,1.4012302603557294,Summer,Sunday,4098
2024-08-04,12,40,53,14,5.0,No,1.0707634546976705,Summer,Sunday,4099
2024-08-04,13,9,50,10,5.0,No,1.3533669037261076,Summer,Sunday,3941
2024-08-04,14,30,34,7,0.5,No,1.230012396563215,Summer,Sunday,4502
2024-08-04,15,34,81,7,5.0,No,1.2168201464797312,Summer,Sunday,5217
2024-08-04,16,8,39,11,0.0,No,1.4216601476797144,Summer,Sunday,5465
2024-08-04,17,31,62,2,0.0,No,1.2997171477769986,Summer,Sunday,5605
2024-08-04,18,24,85,5,0.0,No,1.3512470360862612,Summer,Sunday,6193
2024-08-04,19,23,66,6,5.0,No,1.0035176711063158,Summer,Sunday,3895
2024-08-04,20,31,36,10,0.0,No,1.25263663133111,Summer,Sunday,3959
2024-08-04,21,13,50,8,1.0,No,1.0283060808430688,Summer,Sunday,4071
2024-08-04,22,35,85,13,0.0,No,1.3809366407669952,Summer,Sunday,5393
2024-08-04,23,33,63,12,0.0,Yes,1.072841444765115,Summer,Sunday,5317
2024-08-05,0,26,45,10,0.0,No,1.4143926506542492,Summer,Monday,3653
2024-08-05,1,37,34,2,0.0,No,1.007428864966834,Summer,Monday,3874
2024-08-05,2,43,52,9,0.0,No,1.2877968197003813,Summer,Monday,4034
2024-08-05,3,32,70,2,0.5,No,1.1194348480838012,Summer,Monday,4190
2024-08-05,4,10,78,11,0.0,No,1.0257527958883323,Summer,Monday,3759
2024-08-05,5,6,38,8,0.0,No,1.1453667418696178,Summer,Monday,4075
2024-08-05,6,12,46,0,0.0,No,1.3696519987895985,Summer,Monday,3686
2024-08-05,7,42,36,8,0.0,No,1.4712368919367458,Summer,Monday,4000
2024-08-05,8,42,31,8,0.0,No,1.4114372295630266,Summer,Monday,4670
2024-08-05,9,26,49,14,0.0,No,1.285749837464505,Summer,Monday,5254
2024-08-05,10,14,58,1,0.0,No,1.1170342637586264,Summer,Monday,3479
2024-08-05,11,33,86,5,1.0,No,1.0882168326947785,Summer,Monday,4277
2024-08-05,12,23,39,4,0.0,No,1.4826940990885946,Summer,Monday,4103
2024-08-05,13,11,53,2,0.0,No,1.1154943408463422,Summer,Monday,3536
2024-08-05,14,26,46,10,0.0,Yes,1.3384015513732688,Summer,Monday,4185
2024-08-05,15,14,43,2,0.0,No,1.3493549310945916,Summer,Monday,5458
2024-08-05,16,24,52,2,0.0,No,1.4445798294277368,Summer,Monday,5619
2024-08-05,17,13,69,11,0.0,No,1.4846283698233003,Summer,Monday,5847
2024-08-05,18,31,43,9,5.0,No,1.1705510780638033,Summer,Monday,5142
2024-08-05,19,7,81,0,0.0,No,1.1694723582414301,Summer,Monday,3621
2024-08-05,20,13,75,4,5.0,No,1.0291324993955215,Summer,Monday,4818
2024-08-05,21,44,62,6,0.0,No,1.2377037808234133,Summer,Monday,3977
2024-08-05,22,25,36,13,1.0,No,1.410216691882923,Summer,Monday,5477
2024-08-05,23,5,73,5,0.0,No,1.1542013688444122,Summer,Monday,5147
2024-08-06,0,36,76,11,0.5,No,1.2533436766117951,Summer,Tuesday,3849
2024-08-06,1,41,64,2,0.0,Yes,1.409068470045032,Summer,Tuesday,4249
2024-08-06,2,12,80,7,0.0,No,1.3326171247915475,Summer,Tuesday,4188
2024-08-06,3,35,45,11,0.0,No,1.3440439320727315,Summer,Tuesday,3833
2024-08-06,4,25,61,3,0.0,No,1.2642095741742518,Summer,Tuesday,4227
2024-08-06,5,29,76,10,0.0,No,1.188197150838195,Summer,Tuesday,3337
2024-08-06,6,22,84,12,0.0,Yes,1.0161113761514105,Summer,Tuesday,3370
2024-08-06,7,22,88,10,0.0,No,1.1064073913212693,Summer,Tuesday,4050
2024-08-06,8,39,38,4,0.0,No,1.387706266593859,Summer,Tuesday,3608
2024-08-06,9,42,42,4,0.0,No,1.2615686352375342,Summer,Tuesday,4064
2024-08-06,10,17,57,7,0.0,No,1.1668106464953372,Summer,Tuesday,4452
2024-08-06,11,33,43,12,5.0,No,1.1483882907669338,Summer,Tuesday,4015
2024-08-06,12,38,45,14,0.0,No,1.4500621057006802,Summer,Tuesday,3630
2024-08-06,13,40,52,2,0.0,No,1.452827060752665,Summer,Tuesday,4594
2024-08-06,14,14,77,5,0.0,No,1.4786876730663105,Summer,Tuesday,3859
2024-08-06,15,26,40,9,0.0,No,1.2234922202856544,Summer,Tuesday,5971
2024-08-06,16,29,50,1,0.0,No,1.4377692784357765,Summer,Tuesday,5907
2024-08-06,17,14,54,9,0.5,No,1.4359023050914295,Summer,Tuesday,5103
2024-08-06,18,36,80,7,5.0,No,1.0965572116506033,Summer,Tuesday,5296
2024-08-06,19,34,41,7,0.0,No,1.4466567756221396,Summer,Tuesday,4109
2024-08-06,20,23,32,3,0.5,No,1.1733146179968328,Summer,Tuesday,3834
2024-08-06,21,20,76,1,1.0,No,1.4026482502814615,Summer,Tuesday,3799
2024-08-06,22,28,37,9,0.0,No,1.4569289709922948,Summer,Tuesday,5071
2024-08-06,23,21,52,0,0.0,No,1.1031895843268167,Summer,Tuesday,5379
2024-08-07,0,23,56,3,0.5,No,1.0394289836764297,Summer,Wednesday,4085
2024-08-07,1,42,48,14,5.0,No,1.2532766052599684,Summer,Wednesday,4238
2024-08-07,2,28,62,2,0.5,No,1.1437327347626103,Summer,Wednesday,3791
2024-08-07,3,44,77,9,0.5,No,1.4153428761832036,Summer,Wednesday,3652
2024-08-07,4,13,86,12,0.0,No,1.0409402003365238,Summer,Wednesday,3784
2024-08-07,5,32,59,5,0.0,No,1.1973169201436686,Summer,Wednesday,3867
2024-08-07,6,19,84,12,0.0,No,1.3574692496963587,Summer,Wednesday,3561
2024-08-07,7,27,72,14,5.0,No,1.4451828137147618,Summer,Wednesday,3863
2024-08-07,8,10,52,14,0.0,No,1.434055429558037,Summer,Wednesday,4092
2024-08-07,9,30,39,6,0.0,No,1.4471834549066476,Summer,Wednesday,4041
2024-08-07,10,39,34,0,1.0,No,1.1867280729958023,Summer,Wednesday,3907
2024-08-07,11,32,36,5,0.0,No,1.038407038889362,Summer,Wednesday,3843
2024-08-07,12,42,55,4,0.0,No,1.012912073096937,Summer,Wednesday,3932
2024-08-07,13,19,56,13,0.0,No,1.3238345499145703,Summer,Wednesday,3901
2024-08-07,14,7,82,9,0.0,No,1.1137947888893458,Summer,Wednesday,3554
